NashvilleTN, BowlingGreenKY, Nashville_tofrom_BowlingGreen_on_I65, 0.06033523753454543, 1.32, 0.932024232368993, 9.32024232368993BowlingGreenKY, LouisvilleKY, Louisville_tofrom_BowlingGreen_on_I65, 0.04398852971822899, 2.34, 0.5131110713931897, 5.131110713931896LouisvilleKY, BowlingGreenKY, Louisville_tofrom_BowlingGreen_on_I65, 0.04398852971822899, 2.34, 0.932024232368993, 9.32024232368993BowlingGreenKY, NashvilleTN, Nashville_tofrom_BowlingGreen_on_I65, 0.06033523753454543, 1.32, 0.9127268015496475, 9.127268015496474
NashvilleTN, AlbanyKY, NashvilleTN_tofrom_AlbanyKY, 0.07590278918603989, 2.62, 0.9255994118793801, 9.2559941187938 
AlbanyKY, OakRidgeTN, OakRidgeTN_tofrom_AlbanyKY, 0.040304807510024625, 1.7, 0.3961033627358578, 3.961033627358578 
OakRidgeTN, ChattanoogaTN, ChattanoogaTN_tofrom_OakRidgeTN, 0.047600823727399905, 2.02, 0.7814846470003725, 7.814846470003724 
ChattanoogaTN, AthensTN, Athens_tofrom_Chattanooga, 0.03928983069205181, 1.16, 0.5832654730380296, 5.832654730380296 
AthensTN, NashvilleTN, Nashville_tofrom_Athens, 0.07126847663537941, 3.38, 0.5463156547927585, 5.463156547927585 

